OBJECT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,LAUNCH
2024-039E,TBD,94.46,97.39,508.0,477.0,SMALL,2024-02-29
2024-039D,TBD,94.47,97.39,508.0,478.0,SMALL,2024-02-29
2024-039C,TBD,94.47,97.39,508.0,478.0,SMALL,2024-02-29
2024-039B,TBD,94.47,97.39,508.0,478.0,SMALL,2024-02-29
1987-060AX,CIS,100.5,65.01,797.0,767.0,SMALL,1987-07-10
2007-029V,CIS,99.02,70.96,747.0,676.0,UNDEFINED,2007-06-29
2024-038Z,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038Y,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038X,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038W,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038V,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038U,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038T,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038S,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038R,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038Q,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038P,US,93.46,43.0,445.0,443.0,LARGE,2024-02-25
2024-038N,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038M,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038L,US,94.37,43.0,489.0,486.0,LARGE,2024-02-25
2024-038K,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038J,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038H,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038G,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038F,US,91.42,43.0,348.0,340.0,LARGE,2024-02-25
2024-038E,US,94.37,43.0,489.0,487.0,LARGE,2024-02-25
2024-038D,US,94.37,43.0,489.0,488.0,LARGE,2024-02-25
2024-038C,US,94.37,43.0,490.0,486.0,LARGE,2024-02-25
2024-038B,US,93.46,43.0,445.0,442.0,LARGE,2024-02-25
2024-038A,US,94.37,43.0,489.0,486.0,LARGE,2024-02-25
2023-209C,CIS,88.28,96.78,198.0,181.0,MEDIUM,2023-12-27
2024-036X,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036W,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036V,US,94.23,53.16,483.0,480.0,LARGE,2024-02-23
2024-036U,US,93.33,53.16,439.0,437.0,LARGE,2024-02-23
2024-036T,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036S,US,94.24,53.16,483.0,480.0,LARGE,2024-02-23
2024-036R,US,94.24,53.16,483.0,480.0,LARGE,2024-02-23
2024-036Q,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036P,US,94.24,53.16,483.0,480.0,LARGE,2024-02-23
2024-036N,US,94.24,53.16,483.0,480.0,LARGE,2024-02-23
2024-036M,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036L,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036K,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036J,US,94.24,53.16,483.0,480.0,LARGE,2024-02-23
2024-036H,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036G,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036F,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036E,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036D,US,93.83,53.16,466.0,458.0,LARGE,2024-02-23
2024-036C,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036B,US,94.24,53.16,483.0,481.0,LARGE,2024-02-23
2024-036A,US,94.22,53.16,483.0,479.0,LARGE,2024-02-23
2023-174DJ,UK,97.7,97.72,654.0,643.0,MEDIUM,2023-11-11
2024-034B,US,95.8,98.21,587.0,528.0,LARGE,2024-02-18
2024-034A,JPN,96.43,98.21,617.0,558.0,MEDIUM,2024-02-18
2024-032C,JPN,98.09,98.1,672.0,663.0,SMALL,2024-02-17
2024-032A,JPN,98.18,98.11,675.0,669.0,MEDIUM,2024-02-17
2024-031X,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031W,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031V,US,94.24,53.16,483.0,481.0,LARGE,2024-02-15
2024-031U,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031T,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031S,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031R,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031Q,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031P,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031N,US,94.24,53.16,482.0,482.0,LARGE,2024-02-15
2024-031M,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031L,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031K,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031J,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031H,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031G,US,94.24,53.16,483.0,481.0,LARGE,2024-02-15
2024-031F,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031E,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031D,US,94.24,53.16,483.0,481.0,LARGE,2024-02-15
2024-031C,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-031B,US,94.24,53.16,483.0,480.0,LARGE,2024-02-15
2024-031A,US,94.24,53.16,482.0,481.0,LARGE,2024-02-15
2024-029A,CIS,92.89,51.64,419.0,413.0,LARGE,2024-02-15
2021-102N,JPN,95.3,97.44,547.0,519.0,SMALL,2021-11-09
2024-027X,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027W,US,94.24,53.16,483.0,481.0,LARGE,2024-02-10
2024-027U,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027T,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027S,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027R,US,94.24,53.16,483.0,481.0,LARGE,2024-02-10
2024-027Q,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027P,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027N,US,94.24,53.16,483.0,481.0,LARGE,2024-02-10
2024-027M,US,94.24,53.16,483.0,480.0,LARGE,2024-02-10
2024-027L,US,94.24,53.16,483.0,481.0,LARGE,2024-02-10
2024-027K,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027J,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027H,US,94.24,53.16,483.0,480.0,LARGE,2024-02-10
2024-027G,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027F,US,94.24,53.16,483.0,481.0,LARGE,2024-02-10
2024-027E,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027D,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027C,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027B,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-027A,US,94.24,53.16,482.0,481.0,LARGE,2024-02-10
2024-026B,CIS,90.88,96.75,323.0,312.0,LARGE,2024-02-09
2024-026A,CIS,91.35,96.75,347.0,334.0,LARGE,2024-02-09
2024-025A,US,98.27,98.09,677.0,675.0,LARGE,2024-02-08
2024-024L,TBD,94.58,97.4,505.0,492.0,MEDIUM,2024-02-03
2024-024J,TBD,94.78,97.39,516.0,499.0,LARGE,2024-02-03
2024-024H,TBD,94.72,97.39,513.0,497.0,MEDIUM,2024-02-03
2024-024G,TBD,94.76,97.4,515.0,499.0,MEDIUM,2024-02-03
2024-024F,TBD,94.75,97.39,514.0,499.0,MEDIUM,2024-02-03
2024-024E,TBD,94.84,97.39,519.0,503.0,MEDIUM,2024-02-03
2024-024D,TBD,94.71,97.4,511.0,498.0,MEDIUM,2024-02-03
2024-024C,TBD,94.75,97.39,513.0,500.0,MEDIUM,2024-02-03
2024-024B,TBD,94.81,97.39,517.0,502.0,LARGE,2024-02-03
2024-024A,TBD,94.74,97.39,512.0,500.0,MEDIUM,2024-02-03
2024-023M,PRC,98.02,49.9,734.0,595.0,LARGE,2024-02-02
2024-023L,PRC,96.74,50.0,604.0,601.0,MEDIUM,2024-02-02
2024-023K,PRC,96.74,49.99,613.0,592.0,MEDIUM,2024-02-02
2024-023J,PRC,96.74,50.0,609.0,597.0,MEDIUM,2024-02-02
2024-023H,PRC,96.74,49.99,605.0,601.0,MEDIUM,2024-02-02
2024-023G,PRC,96.74,50.01,606.0,599.0,MEDIUM,2024-02-02
2024-023F,PRC,96.62,49.99,602.0,591.0,LARGE,2024-02-02
2024-023E,PRC,96.74,50.0,608.0,597.0,MEDIUM,2024-02-02
2024-023D,PRC,96.65,49.99,603.0,593.0,MEDIUM,2024-02-02
2024-023C,PRC,96.65,50.0,603.0,593.0,LARGE,2024-02-02
2024-023B,PRC,96.74,50.0,607.0,599.0,MEDIUM,2024-02-02
2024-023A,PRC,96.74,49.99,609.0,596.0,MEDIUM,2024-02-02
2024-022E,US,95.13,97.49,534.0,515.0,MEDIUM,2024-01-31
2024-022D,US,95.12,97.49,534.0,515.0,MEDIUM,2024-01-31
2024-022C,US,95.13,97.49,536.0,514.0,LARGE,2024-01-31
2024-022B,US,95.16,97.49,538.0,515.0,MEDIUM,2024-01-31
2024-022A,US,95.17,97.49,538.0,516.0,MEDIUM,2024-01-31
2024-021A,US,92.89,51.64,419.0,413.0,LARGE,2024-01-30
2024-020X,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020W,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020V,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020U,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020T,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020S,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020R,US,91.52,53.16,350.0,348.0,LARGE,2024-01-29
2024-020Q,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020P,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020N,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020M,US,94.25,53.16,482.0,482.0,LARGE,2024-01-29
2024-020L,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020K,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020J,US,93.34,53.16,438.0,438.0,LARGE,2024-01-29
2024-020H,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020G,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020F,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020E,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020D,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020C,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-020B,US,94.24,53.16,484.0,480.0,LARGE,2024-01-29
2024-020A,US,94.24,53.16,482.0,481.0,LARGE,2024-01-29
2024-019Y,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019X,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019W,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019V,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019U,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019T,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019S,US,94.0,43.0,471.0,469.0,LARGE,2024-01-29
2024-019R,US,94.37,43.0,488.0,488.0,LARGE,2024-01-29
2024-019Q,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019P,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019N,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019M,US,94.37,43.0,488.0,488.0,LARGE,2024-01-29
2024-019L,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019K,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019J,US,94.37,43.0,488.0,488.0,LARGE,2024-01-29
2024-019H,US,94.37,43.0,490.0,486.0,LARGE,2024-01-29
2024-019G,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019F,US,94.37,43.0,492.0,485.0,LARGE,2024-01-29
2024-019E,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019D,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2024-019C,US,94.37,43.0,488.0,488.0,LARGE,2024-01-29
2024-019B,US,94.37,43.0,488.0,488.0,LARGE,2024-01-29
2024-019A,US,94.37,43.0,489.0,487.0,LARGE,2024-01-29
2023-174DH,UK,95.56,97.44,554.0,537.0,MEDIUM,2023-11-11
2024-017X,US,95.68,53.16,553.0,551.0,LARGE,2024-01-24
2024-017W,US,94.24,53.16,483.0,480.0,LARGE,2024-01-24
2024-017V,US,95.69,53.16,553.0,551.0,LARGE,2024-01-24
2024-017U,US,95.69,53.16,553.0,551.0,LARGE,2024-01-24
2024-017T,US,94.24,53.16,483.0,480.0,LARGE,2024-01-24
2024-017S,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017R,US,94.24,53.16,483.0,480.0,LARGE,2024-01-24
2024-017Q,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017P,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017N,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017M,US,94.24,53.16,483.0,480.0,LARGE,2024-01-24
2024-017L,US,94.24,53.16,484.0,480.0,LARGE,2024-01-24
2024-017K,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017J,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017H,US,94.14,53.16,480.0,474.0,LARGE,2024-01-24
2024-017G,US,94.24,53.16,482.0,481.0,LARGE,2024-01-24
2024-017F,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017E,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017D,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017C,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017B,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-017A,US,94.24,53.16,483.0,481.0,LARGE,2024-01-24
2024-016F,PRC,95.14,97.51,534.0,517.0,LARGE,2024-01-23
2024-016E,PRC,91.71,97.65,451.0,266.0,LARGE,2024-01-23
2024-016D,PRC,95.19,97.51,537.0,518.0,LARGE,2024-01-23
2024-016C,PRC,95.19,97.51,538.0,518.0,LARGE,2024-01-23
2024-016B,PRC,95.18,97.51,536.0,518.0,MEDIUM,2024-01-23
2024-016A,PRC,95.13,97.51,534.0,516.0,MEDIUM,2024-01-23
2024-015C,IRAN,99.6,64.48,747.0,732.0,UNDEFINED,2024-01-20
2024-015B,IRAN,99.77,64.5,759.0,736.0,MEDIUM,2024-01-20
2024-015A,IRAN,99.86,64.51,760.0,744.0,MEDIUM,2024-01-20
2023-063C,PRC,89.41,41.47,262.0,229.0,MEDIUM,2023-05-10
2024-013D,PRC,91.55,41.64,512.0,189.0,UNDEFINED,2024-01-17
2024-013C,PRC,91.5,41.83,506.0,191.0,UNDEFINED,2024-01-17
2024-013A,PRC,92.07,41.47,381.0,371.0,LARGE,2024-01-17
2023-185T,GER,95.84,97.62,569.0,549.0,SMALL,2023-12-01
2024-012Y,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012X,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012W,US,94.37,43.0,488.0,488.0,LARGE,2024-01-15
2024-012V,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012U,US,94.27,43.0,484.0,483.0,LARGE,2024-01-15
2024-012T,US,94.37,43.0,488.0,488.0,LARGE,2024-01-15
2024-012S,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012R,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012Q,US,94.37,43.0,488.0,487.0,LARGE,2024-01-15
2024-012P,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012N,US,93.49,43.0,452.0,439.0,LARGE,2024-01-15
2024-012M,US,94.37,43.0,488.0,488.0,LARGE,2024-01-15
2024-012L,US,94.37,43.0,488.0,488.0,LARGE,2024-01-15
2024-012K,US,94.36,43.0,489.0,487.0,LARGE,2024-01-15
2024-012J,US,94.37,43.0,488.0,488.0,LARGE,2024-01-15
2024-012H,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012G,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012F,US,91.86,42.99,372.0,360.0,LARGE,2024-01-15
2024-012E,US,94.37,43.0,488.0,487.0,LARGE,2024-01-15
2024-012D,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012C,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012B,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-012A,US,94.37,43.0,489.0,487.0,LARGE,2024-01-15
2024-011X,US,95.69,53.16,553.0,550.0,LARGE,2024-01-14
2024-011W,US,94.24,53.16,483.0,481.0,LARGE,2024-01-14
2024-011V,US,95.69,53.16,552.0,551.0,LARGE,2024-01-14
2024-011U,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011T,US,94.29,53.16,485.0,483.0,LARGE,2024-01-14
2024-011S,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011R,US,93.81,53.16,465.0,456.0,LARGE,2024-01-14
2024-011Q,US,95.69,53.16,552.0,551.0,LARGE,2024-01-14
2024-011P,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011N,US,94.24,53.16,482.0,481.0,LARGE,2024-01-14
2024-011M,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011L,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011K,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011J,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011H,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011G,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011F,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011E,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011D,US,95.69,53.16,552.0,551.0,LARGE,2024-01-14
2024-011C,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011B,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-011A,US,95.69,53.16,553.0,551.0,LARGE,2024-01-14
2024-009D,PRC,91.25,49.85,413.0,258.0,LARGE,2024-01-11
2024-009C,PRC,95.05,49.99,530.0,512.0,MEDIUM,2024-01-11
2024-009B,PRC,95.14,49.99,535.0,516.0,MEDIUM,2024-01-11
2024-009A,PRC,95.05,50.0,530.0,512.0,MEDIUM,2024-01-11
2024-008A,PRC,91.09,95.11,336.0,320.0,MEDIUM,2024-01-11
2023-185S,GER,95.84,97.62,571.0,547.0,SMALL,2023-12-01
2024-007B,PRC,94.97,29.02,592.0,442.0,LARGE,2024-01-09
2024-007A,PRC,96.39,29.0,593.0,578.0,LARGE,2024-01-09
2024-005Y,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005X,US,95.84,43.01,560.0,558.0,LARGE,2024-01-07
2024-005W,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005V,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005U,US,94.37,43.0,490.0,487.0,LARGE,2024-01-07
2024-005T,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005S,US,94.37,43.0,489.0,487.0,LARGE,2024-01-07
2024-005R,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005Q,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005P,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005N,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005M,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005L,US,95.84,43.0,561.0,558.0,LARGE,2024-01-07
2024-005K,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005J,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005H,US,95.84,43.01,562.0,557.0,LARGE,2024-01-07
2024-005G,US,95.84,43.01,561.0,557.0,LARGE,2024-01-07
2024-005F,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2024-005E,US,95.79,43.0,558.0,556.0,LARGE,2024-01-07
2024-005D,US,95.84,43.01,561.0,557.0,LARGE,2024-01-07
2024-005C,US,92.63,43.0,407.0,399.0,LARGE,2024-01-07
2024-005B,US,95.83,43.0,560.0,558.0,LARGE,2024-01-07
2024-005A,US,95.84,43.0,560.0,558.0,LARGE,2024-01-07
2023-185R,TBD,95.85,97.63,573.0,546.0,SMALL,2023-12-01
2023-185Q,TBD,95.74,97.63,566.0,542.0,SMALL,2023-12-01
2024-002W,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002V,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002U,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002T,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002S,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002R,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002Q,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002P,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002N,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002M,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002L,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002K,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002J,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002H,US,95.69,53.16,553.0,550.0,LARGE,2024-01-03
2024-002G,US,95.69,53.16,553.0,551.0,LARGE,2024-01-03
2024-002F,US,91.73,53.16,360.0,359.0,LARGE,2024-01-03
2024-002E,US,91.73,53.16,361.0,358.0,LARGE,2024-01-03
2024-002D,US,91.74,53.16,361.0,359.0,LARGE,2024-01-03
2024-002C,US,91.74,53.16,361.0,359.0,LARGE,2024-01-03
2024-002B,US,91.74,53.16,361.0,359.0,LARGE,2024-01-03
2024-002A,US,91.73,53.16,361.0,358.0,LARGE,2024-01-03
2024-004D,PRC,95.1,97.46,528.0,519.0,LARGE,2024-01-05
2024-004C,PRC,95.1,97.46,528.0,519.0,LARGE,2024-01-05
2024-004B,PRC,95.1,97.46,529.0,517.0,LARGE,2024-01-05
2024-004A,PRC,95.1,97.46,530.0,517.0,MEDIUM,2024-01-05
2023-174DG,UK,94.23,97.24,492.0,471.0,SMALL,2023-11-11
2023-174DF,TBD,94.56,97.24,511.0,483.0,SMALL,2023-11-11
2024-001A,IND,97.61,5.97,652.0,636.0,UNDEFINED,2024-01-01
2023-174DE,TBD,94.61,97.46,508.0,491.0,SMALL,2023-11-11
2023-211Y,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211X,US,94.37,43.0,490.0,486.0,LARGE,2023-12-29
2023-211W,US,91.1,43.0,335.0,322.0,LARGE,2023-12-29
2023-211V,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211U,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211T,US,94.37,43.0,490.0,486.0,LARGE,2023-12-29
2023-211S,US,94.37,43.01,489.0,487.0,LARGE,2023-12-29
2023-211R,US,94.37,43.0,490.0,486.0,LARGE,2023-12-29
2023-211Q,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211P,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211N,US,94.36,43.0,489.0,487.0,LARGE,2023-12-29
2023-211M,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211L,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211K,US,95.84,43.0,560.0,558.0,LARGE,2023-12-29
2023-211J,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211H,US,94.36,43.0,489.0,487.0,LARGE,2023-12-29
2023-211G,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211F,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211E,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211D,US,94.37,43.0,489.0,486.0,LARGE,2023-12-29
2023-211C,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-211B,US,94.37,43.0,489.0,487.0,LARGE,2023-12-29
2023-185P,ARGN,95.8,97.63,571.0,543.0,SMALL,2023-12-01
2023-208D,PRC,95.09,97.4,527.0,519.0,MEDIUM,2023-12-27
2023-208C,PRC,95.02,97.4,526.0,513.0,MEDIUM,2023-12-27
2023-208B,PRC,95.07,97.4,529.0,515.0,MEDIUM,2023-12-27
2023-208A,PRC,95.09,97.4,531.0,516.0,MEDIUM,2023-12-27
2023-209B,CIS,89.93,96.73,273.0,269.0,LARGE,2023-12-27
2023-209A,CIS,90.94,96.74,323.0,318.0,LARGE,2023-12-27
2023-206C,PRC,96.37,97.34,588.0,581.0,MEDIUM,2023-12-25
2023-206B,PRC,96.38,97.34,586.0,584.0,MEDIUM,2023-12-25
2023-206A,PRC,96.38,97.34,586.0,584.0,MEDIUM,2023-12-25
2023-205D,PRC,95.1,97.4,530.0,517.0,MEDIUM,2023-12-25
2023-205C,PRC,95.1,97.41,530.0,517.0,MEDIUM,2023-12-25
2023-205B,PRC,95.1,97.41,529.0,518.0,MEDIUM,2023-12-25
2023-205A,PRC,95.08,97.41,530.0,516.0,MEDIUM,2023-12-25
2023-185N,UK,95.62,97.63,562.0,535.0,SMALL,2023-12-01
2023-203Y,US,93.98,43.0,472.0,467.0,LARGE,2023-12-23
2023-203X,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203W,US,94.37,43.0,488.0,488.0,LARGE,2023-12-23
2023-203V,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203U,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203T,US,94.37,43.0,489.0,486.0,LARGE,2023-12-23
2023-203S,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203R,US,94.35,43.0,488.0,486.0,LARGE,2023-12-23
2023-203Q,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203P,US,94.37,43.0,488.0,488.0,LARGE,2023-12-23
2023-203N,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203M,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203L,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203K,US,94.37,43.0,489.0,487.0,LARGE,2023-12-23
2023-203J,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203H,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203G,US,94.37,43.0,490.0,486.0,LARGE,2023-12-23
2023-203F,US,94.37,43.0,488.0,488.0,LARGE,2023-12-23
